Age,Ratings,MultipleDeliveries,RoadTrafficDensity,TimeTaken,Distance
20,4.8,1,Jam ,49,10.757168277407338
36,4.1,1,Jam ,48,20.180811280849376
29,4.8,1,Jam ,38,10.756955716549797
28,4.7,1,Low ,26,19.66312592286387
28,4.5,1,Low ,14,7.761284984286207
38,4.3,1,Medium ,35,7.762092914308061
22,4.8,1,Medium ,17,19.627039347544123
36,4.2,1,Jam ,50,16.388699354578904
24,4.8,1,Jam ,27,16.787776250664322
32,4.8,1,Jam ,31,4.658255524282921
25,5.0,1,Medium ,22,4.5379227487807965
20,4.7,1,Low ,16,17.074116110125047
31,4.9,1,Medium ,38,16.980632584686553
35,4.9,1,Low ,29,13.481171688355191
38,4.9,1,Low ,28,13.392785187443948
23,5.0,1,Low ,22,12.418981672202476
31,4.5,1,Jam ,26,9.081848161653364
29,4.9,1,Jam ,22,7.547357671521971
39,4.7,1,Low ,27,7.5468005413528125
28,4.9,1,Jam ,20,4.674151775138355
35,4.8,1,Jam ,36,10.587773646099505
20,4.7,1,Medium ,21,7.550012438721376
22,4.7,1,Jam ,28,7.54681717952645
25,4.9,1,Low ,17,4.596738270098565
38,5.0,1,Jam ,27,8.938176353252846
23,4.2,1,Jam ,32,12.162115706714326
38,4.9,1,Low ,29,12.254988310819368
31,4.0,1,Jam ,31,4.610390241773466
38,4.8,1,Jam ,32,4.54421184221239
24,4.8,1,Jam ,35,19.76006371254136
33,4.6,1,Jam ,25,7.649724402389873
25,4.0,2,Jam ,35,12.16141716221299
34,4.7,2,Jam ,45,9.348072739966469
22,5.0,1,Low ,21,16.60822463775083
31,4.0,1,Jam ,42,13.829019124507385
21,4.5,1,Jam ,48,19.76170646743437
37,4.7,1,Low ,27,9.17748463669741
37,4.5,1,Low ,26,4.6637727624128456
23,4.9,1,Jam ,25,19.04258551596659
27,4.7,1,Jam ,38,19.65916037102591
20,4.9,1,Low ,15,20.17774245116244
28,4.7,1,Low ,16,16.82191271356053
37,4.6,1,Low ,18,7.762480219087328
36,4.0,1,Low ,37,12.484590809900228
24,4.8,1,Low ,16,17.09875410823284
30,4.633987384377571,1,Low ,21,7.564859910595414
38,4.3,1,Jam ,39,7.460982953643743
38,4.3,1,Jam ,48,17.097526527692075
25,4.7,1,Medium ,27,16.60641616165777
37,4.7,1,Jam ,37,7.60130445690393
28,4.6,1,Jam ,22,17.09752492730713
36,4.5,1,Jam ,27,13.97303705686446
20,5.0,1,Jam ,29,7.761284984286207
20,4.9,1,Jam ,49,20.176811965104577
33,5.0,1,Jam ,29,8.98805660309927
29,5.0,1,Jam ,34,12.484184857169083
39,4.8,1,Low ,42,13.76219700267536
30,4.2,1,Jam ,54,10.254493561871314
33,4.3,3,Jam ,53,20.20779793322568
38,4.5,1,Low ,20,12.100079055435623
39,4.9,2,Jam ,47,10.867366120052129
29,4.9,1,Jam ,38,12.232070021140178
34,4.6,1,Jam ,29,16.635820545668143
33,4.7,1,Jam ,27,19.672636313240595
36,4.5,1,Medium ,48,10.7046722336431
37,4.9,1,Low ,27,13.631330662347343
25,4.9,1,Jam ,32,13.78666969413026
35,4.7,1,Jam ,27,16.827472772762793
34,4.5,1,Low ,23,19.395184495064427
36,4.6,2,Low ,39,12.2569277457748
31,4.8,1,Medium ,42,12.435689047352556
23,4.6,1,Medium ,25,17.13807458850766
36,4.0,1,Jam ,32,7.562921044698703
22,4.4,1,Jam ,31,17.076490143678544
26,4.9,1,Jam ,41,19.83959585953627
37,4.4,1,Medium ,39,20.253584375914315
25,4.6,1,Medium ,23,9.179538450301443
26,4.6,1,Low ,23,16.476603694357102
35,4.4,1,Jam ,34,9.080801999290047
26,4.9,1,Medium ,20,9.05600430654796
20,4.8,1,Low ,13,16.38580226679637
22,4.9,1,Low ,21,12.24118114048462
35,4.9,1,Jam ,44,20.851598740347107
37,4.0,1,Low ,31,4.537989685393501
39,4.8,1,Jam ,40,7.761780025927878
29,4.7,1,Medium ,23,12.257118233446262
22,4.6,1,Jam ,39,17.078934089514355
38,4.6,2,Medium ,48,16.902909983544582
38,4.7,1,Jam ,27,20.5567129540808
35,4.7,1,Low ,37,16.368506664442283
38,4.7,1,Low ,23,11.917100051784722
27,4.7,1,Medium ,19,9.326829542162994
29,5.0,1,Jam ,18,7.450185409156884
22,4.6,1,Jam ,27,13.61245154122431
34,4.4,1,Low ,40,19.877439597972103
24,4.5,1,Jam ,28,7.763183552171241
35,4.6,1,Medium ,19,7.762633866573874
35,4.8,1,Low ,16,10.724430107285292
26,5.0,1,Jam ,20,4.674318853799868
31,4.3,1,Jam ,31,16.659903789497626
30,4.8,1,Medium ,25,19.761880035357223
37,4.8,1,Medium ,24,19.97591692304192
33,4.7,1,Jam ,50,20.253686339608112
32,4.5,1,Jam ,26,7.546712474382467
23,4.6,1,Medium ,26,10.881197530967802
37,5.0,1,Jam ,32,7.760928146252769
21,4.6,1,Jam ,44,12.257118233446262
38,4.9,1,Low ,30,19.915298664415023
20,4.9,1,Low ,28,19.688246931617524
39,3.9,1,Low ,37,16.601197594913785
36,4.7,1,Low ,28,13.612154686315488
32,4.2,1,Jam ,36,10.433242610194462
33,4.2,1,Low ,31,9.220499641186247
35,4.6,2,Low ,35,20.18093693169729
31,4.7,1,Medium ,26,13.682504887236636
29,4.9,1,Jam ,20,4.560961190540341
37,4.6,1,Low ,29,12.419794286647504
29,4.6,1,Jam ,27,7.683740930851679
24,4.9,1,Jam ,17,4.528158738618852
21,4.4,1,Jam ,38,12.4349131324917
33,4.3,1,Jam ,41,11.747351282282542
21,4.3,1,Medium ,32,12.420345124534188
23,4.8,1,Jam ,29,17.076712975317122
26,4.0,1,Jam ,35,12.418480499810997
24,4.5,1,Jam ,24,13.682164847603206
38,4.6,1,Low ,25,10.641051310090049
23,4.6,1,Medium ,20,16.63687503880199
30,4.9,1,Jam ,40,17.078934089514355
27,4.7,1,Jam ,41,20.252959556705893
26,4.2,1,Jam ,44,19.687776694292804
32,4.4,1,Jam ,35,10.417148727583983
30,4.3,1,Low ,33,4.610365145089627
39,4.1,1,Jam ,48,10.602497166269396
38,4.7,1,Medium ,40,13.98953215720486
24,4.4,2,Jam ,40,12.23632280941481
32,4.6,1,Low ,29,8.929061179079618
21,4.7,2,Jam ,41,20.20634489511086
38,4.6,1,Jam ,32,4.674153680202135
23,4.7,1,Medium ,32,10.641572477651843
20,4.4,1,Jam ,34,16.721203191638853
22,4.6,1,Medium ,31,10.866360907286529
20,4.9,1,Jam ,33,7.562982485384911
26,4.9,1,Low ,15,10.279157046191775
30,4.9,2,Jam ,49,13.582342704072838
25,4.5,1,Jam ,26,10.8810778491577
31,4.2,1,Jam ,37,10.866277692660184
38,4.5,1,Jam ,40,16.722534467284902
22,4.8,1,Jam ,17,16.852688970473537
38,5.0,1,Jam ,32,9.326616887691982
32,4.6,1,Jam ,28,13.735893137700462
28,4.7,1,Jam ,22,9.220397882627973
33,4.0,1,Jam ,51,17.07799910034289
36,4.8,1,Low ,29,16.83409066351988
34,4.1,1,Jam ,32,9.192703789896752
25,4.6,1,Jam ,37,10.642018862909577
27,4.5,1,Low ,10,13.972123977196553
34,4.6,1,Medium ,17,4.587980157937578
36,4.1,1,Jam ,39,7.762499175707094
21,4.5,1,Jam ,26,10.64229230148355
34,4.9,1,Medium ,36,10.880887117400222
32,4.9,1,Jam ,28,16.903757254874915
39,4.6,1,Jam ,28,4.587980157937578
35,4.6,1,Jam ,40,17.07559440112779
39,4.3,2,Jam ,33,8.94295430815855
24,4.2,1,Jam ,38,10.427208660319728
33,4.9,1,Jam ,47,10.8650841899079
26,4.7,1,Jam ,16,17.09806123870182
37,4.5,1,Medium ,39,16.608116615093486
34,4.3,1,Jam ,39,13.681378564119438
22,4.9,1,Jam ,29,4.476870822337744
32,4.1,1,Medium ,40,10.880951366915294
23,4.6,1,Low ,13,10.641928366286676
34,4.7,1,Low ,18,16.154383924302728
37,3.9,1,Jam ,37,19.36274047132508
35,4.8,3,Jam ,48,10.564987742517031
23,4.8,1,Low ,24,16.722543155263836
22,4.7,1,Jam ,18,10.602467987636455
36,4.9,1,Jam ,37,16.851875921866853
24,4.9,1,Low ,17,13.830009311592937
26,4.4,1,Jam ,33,16.787903106141815
32,5.0,1,Medium ,35,10.4156168668031
39,4.2,1,Jam ,35,10.8810778491577
25,4.0,1,Jam ,31,4.544267483449502
31,4.7,1,Low ,28,7.448557979419067
34,4.1,1,Jam ,41,16.822056546211645
39,4.3,1,Low ,32,16.38433434410925
35,4.3,1,Jam ,35,4.674143698854785
34,4.9,1,Jam ,45,19.658727827758984
22,4.7,1,Jam ,24,4.610339345485858
34,4.6,1,Jam ,25,4.6637727624128456
35,4.7,1,Jam ,25,13.682511992343144
25,4.8,1,Medium ,22,7.546361143313376
35,5.0,1,Low ,16,19.76074372632825
31,4.4,1,Jam ,38,4.6741814857537
36,4.5,1,Medium ,38,10.602467987636455
22,4.6,1,Low ,22,11.917680463943292
29,4.6,1,Medium ,28,10.641051310090049
20,4.1,1,Medium ,36,10.602504075521262
24,4.8,1,Jam ,40,13.89357182683266
28,4.5,1,Jam ,25,19.68834031158832
35,5.0,1,Medium ,32,14.021756535150905
28,4.4,1,Jam ,37,7.545632354203892
21,4.9,1,Medium ,22,9.121136119007357
21,4.7,1,Jam ,19,19.76008092080857
39,4.8,1,Low ,15,8.927643512340873
28,4.6,1,Low ,15,20.18352972880471
26,5.0,1,Jam ,16,4.469162258311502
33,4.9,1,Jam ,25,7.660678233356875
23,4.7,1,Low ,15,17.13783007791606
31,4.5,1,Medium ,19,9.055848504559853
24,4.9,1,Medium ,37,16.825383404914984
31,4.6,1,Low ,38,13.771132894840555
36,4.8,1,Low ,25,4.537601589056553
27,4.9,1,Jam ,47,20.86362506155849
23,4.9,1,Jam ,29,17.16480681675396
39,4.8,1,Jam ,36,4.469606139049753
36,4.7,1,Jam ,39,16.852241972540526
37,4.7,1,Low ,25,7.761284984286207
36,4.9,1,Jam ,29,4.657987774603981
27,4.9,1,Jam ,31,10.880935438239543
32,4.9,1,Medium ,36,7.772039544818026
30,4.9,2,Medium ,44,17.097526527692075
30,4.6,1,Jam ,44,10.90641269707692
31,4.9,1,Medium ,30,12.233151216085387
35,4.5,1,Low ,23,4.406256769985828
35,4.4,1,Jam ,32,10.757204708018396
37,4.6,1,Medium ,32,4.494279921852398
29,4.6,1,Medium ,15,4.469606139049753
25,4.7,1,Low ,16,7.448626618450645
24,4.6,1,Jam ,29,9.36299433304005
25,4.0,1,Jam ,36,12.233151216085387
35,4.1,1,Medium ,31,10.724145471043824
26,4.7,1,Jam ,21,10.427367606264818
37,4.6,1,Medium ,47,19.65882871764151
26,4.5,1,Jam ,21,12.484945383686153
29,4.8,1,Jam ,18,16.84990409554858
33,4.6,1,Jam ,53,13.63127120921244
29,5.0,1,Medium ,31,16.853524905900215
36,5.0,1,Low ,25,13.40650620322753
36,4.8,1,Medium ,37,12.257619700977669
21,5.0,1,Medium ,24,13.407033668341375
32,4.6,1,Low ,23,9.315745106654598
39,4.7,1,Jam ,42,11.904942935980996
35,4.8,2,Jam ,46,16.608094803828827
26,4.6,1,Jam ,22,9.327028547146774
25,4.5,1,Jam ,26,17.09752492730713
21,4.5,1,Low ,25,11.91975598899986
22,4.9,1,Medium ,19,7.549092417778506
20,4.8,1,Jam ,24,19.761711761496443
21,4.5,1,Medium ,17,9.074342228788096
23,5.0,1,Jam ,25,7.762092914308061
34,4.7,1,Low ,29,10.562878909614245
20,4.8,1,Low ,21,13.631440268467472
24,4.8,1,Low ,19,13.765756924453584
30,4.8,1,Medium ,15,4.656557579526109
20,4.1,1,Jam ,42,10.906149360852892
38,4.9,1,Low ,21,4.681649260265023
35,4.6,1,Jam ,26,4.406208262229399
23,4.8,1,Jam ,35,7.562491289146881
32,4.2,2,Medium ,36,19.91558571346105
30,4.7,1,Jam ,44,19.659373527401065
32,4.1,1,Jam ,39,9.327028547146774
22,4.7,1,Low ,17,10.867421265470902
30,4.6,1,Low ,23,19.68855300533684
20,4.8,1,Low ,14,7.325050600293909
27,4.6,1,Jam ,14,4.610285665817257
28,4.5,1,Jam ,17,4.540949824456511
35,4.4,1,Jam ,36,12.074224380197236
28,5.0,1,Low ,19,19.395819534635297
39,4.3,1,Jam ,33,7.761422437863027
32,4.0,2,Low ,37,17.166305939774844
35,4.2,2,Jam ,46,13.830084721978729
29,5.0,1,Jam ,27,9.088005113659175
21,4.7,1,Jam ,43,12.294124530664227
32,4.3,1,Jam ,40,13.612393203035108
35,4.9,1,Medium ,33,10.642288953353908
37,4.9,1,Jam ,29,9.177855596170374
30,4.633987384377571,1,Low ,27,16.60096646626182
37,4.5,1,Low ,34,12.209940786101654
36,4.9,1,Jam ,25,7.683697910114448
36,4.8,1,Low ,17,17.097997931268214
24,5.0,1,Low ,24,16.903142341358105
33,4.9,1,Low ,18,12.435238152193076
34,4.7,1,Medium ,30,12.4184623995842
29,4.6,1,Low ,27,13.970572124642825
23,5.0,1,Low ,22,13.969760212920004
20,4.8,1,Low ,22,10.57025290764473
26,4.6,1,Medium ,35,12.161131350457415
30,4.7,1,Low ,29,7.660951720096165
35,4.5,1,Jam ,30,4.530346339435715
21,4.6,1,Jam ,25,17.137377985712533
38,5.0,1,Jam ,40,13.830016226876191
35,4.8,1,Low ,28,17.09838855622529
21,4.7,1,Jam ,31,9.121049806427616
26,4.7,1,Low ,22,17.074116110125047
27,4.8,1,Low ,17,20.851578809474667
35,4.1,1,Jam ,47,20.178298581521105
26,4.8,1,Jam ,30,20.85094842429164
24,4.7,1,Low ,16,7.631507423779259
20,4.8,1,Medium ,34,10.641604779261632
24,4.9,1,Low ,16,9.088084092531988
33,4.5,1,Jam ,41,20.85711532397441
35,4.6,1,Jam ,31,4.658255524282921
34,4.7,1,Jam ,33,9.313017158582811
20,4.8,1,Low ,20,19.76218981816624
38,5.0,1,Jam ,30,4.589834614289604
37,4.9,1,Jam ,26,16.72254842086674
39,4.7,1,Medium ,42,16.385730104323
38,5.0,1,Jam ,27,4.579028199627516
21,4.8,2,Jam ,45,13.63133954822817
23,4.6,1,Jam ,27,16.902806732553017
24,4.9,1,Jam ,20,19.36253000094568
38,4.6,1,Low ,28,16.903050893124764
30,4.5,2,Jam ,54,12.257619700977669
26,4.9,1,Low ,13,16.412511700670997
36,4.1,1,Jam ,36,16.852701563804043
34,4.9,1,Low ,27,10.642019063624632
22,4.3,1,Jam ,32,4.54422801730301
34,4.2,2,Jam ,43,17.073813051322368
38,4.5,1,Low ,27,16.65996319011248
27,5.0,1,Low ,24,13.97320677286867
24,4.6,1,Low ,21,12.256046316036096
36,4.9,1,Jam ,26,7.545632354203892
32,4.8,1,Low ,20,19.68834031158832
27,4.3,1,Jam ,33,10.906058503616189
33,4.8,1,Jam ,26,12.080074675504864
36,4.2,1,Medium ,34,9.05973981079571
27,4.6,1,Jam ,14,7.761486237888648
27,4.6,1,Jam ,29,20.17641424375759
34,4.9,2,Jam ,45,10.724145471043824
23,4.8,1,Low ,25,13.78786023937806
34,4.5,1,Low ,28,11.916990180559294
39,4.5,1,Low ,17,16.90260949275404
35,5.0,1,Jam ,29,4.674266565414237
24,4.8,1,Jam ,22,16.903843893507055
34,4.6,1,Jam ,38,16.847895631646242
37,4.1,1,Jam ,49,13.83070908404059
28,4.9,1,Low ,21,12.2569277457748
37,4.9,1,Low ,26,16.60036112798735
26,4.7,1,Low ,12,19.91724841562151
36,4.7,1,Low ,16,8.79053037858834
21,4.9,1,Low ,19,10.602450943105586
34,4.1,1,Jam ,37,12.418409000132677
23,4.9,1,Jam ,21,13.970144665360992
22,4.8,1,Low ,23,16.63541627419506
25,4.9,1,Low ,21,10.641928366286676
27,4.9,1,Medium ,23,7.448298968371404
34,4.1,1,Jam ,36,16.72211869155424
38,4.6,1,Jam ,37,4.674174529801857
23,4.6,1,Jam ,26,4.528236598240477
37,4.9,2,Jam ,53,20.252959556705893
20,4.7,1,Low ,21,10.56497410143058
27,4.0,1,Low ,28,4.588360239429894
39,5.0,1,Jam ,29,12.100079055435623
35,4.6,1,Low ,26,20.85094842429164
37,4.5,1,Jam ,40,13.621484759672995
22,4.8,1,Low ,25,10.880731284399763
25,4.8,1,Jam ,34,12.161009702838385
23,4.6,1,Jam ,19,20.181059137189024
37,4.6,1,Jam ,30,4.528162066516361
32,4.8,1,Jam ,27,12.108706523088292
22,4.8,1,Jam ,19,10.865584127220895
37,4.4,2,Jam ,32,13.68098739954904
31,4.8,1,Medium ,49,10.6025073014807
20,4.9,1,Medium ,24,4.657619912583141
23,4.4,1,Low ,22,7.562317944931639
20,4.6,1,Medium ,20,12.07411432680206
29,5.0,1,Medium ,38,10.7566978789543
27,4.8,1,Jam ,22,7.762499175707094
37,4.2,2,Jam ,42,16.384324359300173
33,5.0,3,Jam ,53,12.100062421112629
26,4.8,1,Low ,16,10.427367606264818
31,5.0,1,Jam ,33,7.790489305321376
28,4.6,1,Medium ,18,17.076448346720944
39,4.9,1,Jam ,31,4.674318853799868
38,4.7,1,Jam ,50,10.865464603565286
31,4.7,1,Jam ,46,10.881249731332558
29,5.0,1,Low ,23,20.206315811413685
25,4.1,1,Jam ,36,13.610877575838096
21,4.9,1,Jam ,25,10.5651288459636
35,4.1,2,Jam ,43,19.363385329843663
31,4.5,1,Jam ,52,19.660674820505182
31,4.4,2,Jam ,46,9.076358225553909
35,4.3,1,Jam ,32,13.61142863034632
23,4.6,1,Jam ,36,10.708220667115578
32,4.9,3,Jam ,54,14.044169821809948
39,4.6,1,Jam ,42,12.161131350457415
34,4.7,1,Low ,23,7.719013857312288
34,4.1,1,Jam ,40,19.760278801463404
30,4.6,1,Medium ,19,4.6741814857537
27,5.0,1,Medium ,25,13.631343697769548
22,4.9,1,Medium ,19,12.240858273933547
30,4.6,1,Low ,26,7.762510040301247
27,4.8,1,Jam ,20,13.406088270748027
32,4.4,1,Jam ,35,17.097526527692075
27,4.7,1,Low ,19,19.66102221351616
32,4.6,1,Jam ,27,13.681378564119438
30,4.1,1,Medium ,42,12.464369459354971
36,4.6,1,Jam ,41,16.721296009800305
33,4.2,1,Medium ,33,7.562980271824754
32,4.7,1,Medium ,30,16.902051800336682
39,4.6,1,Jam ,29,7.803119706552888
34,4.7,1,Jam ,29,12.116848261147236
23,4.7,1,Jam ,34,9.081862276867971
31,4.9,1,Low ,17,19.367440525474294
24,4.6,1,Medium ,10,8.929086888669556
26,4.5,1,Jam ,14,7.772096240804917
38,4.8,1,Low ,22,16.60096646626182
26,4.7,1,Jam ,17,13.405918573409515
22,4.3,1,Jam ,31,12.464189804888846
31,4.4,1,Jam ,36,10.723264171926836
33,4.2,1,Jam ,35,16.659903789497626
32,4.4,2,Jam ,41,16.384467035904017
28,5.0,1,Low ,17,20.253686746553186
21,4.6,1,Low ,15,9.191516815400874
26,5.0,1,Jam ,35,13.989512471893242
33,4.3,1,Low ,27,4.469351491184606
27,4.7,1,Jam ,29,20.071646721930147
30,4.7,1,Jam ,35,16.903814838330604
32,4.1,2,Low ,37,19.91513566461454
24,4.9,2,Jam ,37,20.28649543973189
32,4.4,1,Jam ,36,13.406029476235355
34,4.7,1,Low ,24,13.830756172508291
39,4.7,3,Jam ,49,10.865065738647278
35,4.5,1,Jam ,48,13.78895741536346
30,4.8,1,Low ,20,7.772343594626458
20,4.7,1,Medium ,27,7.660692882999009
23,4.7,1,Low ,19,4.674143698854785
30,4.2,1,Jam ,47,13.405971717465684
28,4.7,1,Medium ,12,4.395281349095406
33,4.1,1,Jam ,31,9.22037306742154
29,4.5,1,Jam ,27,4.476897301512381
25,4.7,1,Jam ,33,10.641925519411144
28,4.8,1,Jam ,24,4.663600819478948
25,4.8,1,Medium ,26,4.658193607926964
29,4.4,1,Jam ,37,13.78666969413026
39,4.5,1,Medium ,30,12.074047498116077
26,5.0,1,Jam ,23,9.348356418945173
24,5.0,1,Medium ,22,4.395289294940683
39,4.5,1,Medium ,46,13.788581570119046
31,4.3,2,Jam ,36,10.757108799867371
25,4.7,2,Jam ,44,17.137487720466137
29,4.5,1,Low ,17,9.122105539321025
35,5.0,1,Jam ,34,9.190403104949056
21,4.5,1,Low ,21,12.293502674594883
33,4.6,1,Jam ,40,12.23632280941481
31,5.0,1,Medium ,38,11.916575579747798
25,4.9,1,Jam ,26,19.65875217169947
25,4.9,1,Low ,16,19.91300954557968
37,4.0,1,Jam ,37,13.407238587772753
38,4.3,1,Jam ,36,16.601197594913785
28,4.9,1,Medium ,26,13.6215498924625
30,4.3,1,Medium ,36,12.07425531050223
31,4.7,1,Jam ,30,4.674173521356697
28,4.9,1,Jam ,32,13.788282220386508
36,4.2,1,Jam ,44,10.7566978789543
34,4.1,1,Jam ,44,10.72328694561439
22,4.9,1,Low ,16,16.851371031062747
36,4.1,1,Low ,35,13.971948960177455
20,4.9,1,Jam ,28,4.494287588390188
21,4.4,1,Medium ,35,10.724672086753696
28,4.6,1,Jam ,42,13.413644078187057
21,4.6,1,Jam ,25,13.971881683364575
35,4.9,1,Jam ,26,4.4063444221371695
25,4.3,1,Jam ,39,16.903142341358105
29,4.7,1,Low ,25,14.02229828219938
35,5.0,1,Medium ,30,20.286681033151662
35,4.9,1,Medium ,30,10.417030220529826
25,4.9,1,Jam ,26,9.315745106654598
38,4.7,1,Medium ,34,4.528162066516361
29,4.7,1,Jam ,36,16.852118690721092
36,5.0,1,Jam ,25,10.90598905685506
25,4.0,1,Jam ,38,13.969116967384432
30,4.6,1,Low ,19,4.544264510460104
23,4.3,2,Jam ,38,8.987739076308902
37,5.0,1,Medium ,27,9.312838466811646
35,4.0,1,Medium ,36,13.631343697769548
39,4.4,1,Jam ,34,9.3483259365868
39,4.8,1,Low ,26,20.85172635794847
32,4.8,1,Jam ,34,7.6603169111615905
24,4.5,1,Jam ,28,12.464066310103314
26,4.6,1,Low ,17,7.549912894307232
21,4.9,1,Jam ,29,7.7905252670597775
31,4.1,2,Jam ,43,10.593945847949078
36,4.2,1,Jam ,41,16.827953238320355
28,5.0,2,Jam ,34,13.970652591397556
21,4.6,1,Low ,21,19.61592696449845
31,4.7,1,Low ,39,13.766116995832927
22,4.8,1,Jam ,27,4.656902197842733
37,5.0,1,Low ,41,13.83013145545565
21,4.9,1,Jam ,26,7.763180728145725
36,4.1,1,Jam ,39,10.60258932595116
25,4.7,1,Low ,26,13.18491818980388
28,4.7,1,Jam ,28,10.587023705276607
26,4.6,1,Low ,11,7.460848119589475
28,4.9,1,Medium ,19,4.596439723067659
31,4.6,1,Medium ,23,13.587535883704906
28,4.8,1,Low ,17,4.610073052297271
26,4.9,1,Jam ,21,19.47088419777345
20,4.0,1,Jam ,31,7.803011785334407
22,4.5,1,Jam ,29,7.661017946785691
28,4.9,1,Jam ,22,9.326113871164573
20,4.5,1,Low ,13,4.674153680202135
23,4.6,1,Medium ,34,20.96899261489519
32,4.4,1,Low ,41,16.63541627419506
27,5.0,1,Medium ,12,4.469351491184606
30,4.7,1,Low ,22,13.405971717465684
23,4.6,1,Low ,28,13.765934616307272
32,4.3,1,Medium ,37,13.68237887662272
32,4.3,1,Low ,31,7.550439931715471
25,4.9,1,Jam ,10,4.6743931326315415
29,4.7,1,Medium ,22,17.074256778887822
28,4.6,1,Low ,23,20.96846029421495
37,4.7,2,Jam ,45,16.59866734083984
26,4.7,1,Jam ,48,10.866261860252465
21,4.9,1,Jam ,24,10.704161271157634
21,4.1,1,Jam ,33,17.07428328032532
36,4.7,1,Low ,22,12.419850660108326
27,4.7,1,Jam ,29,7.763183552171241
30,4.1,1,Jam ,41,19.61916749341396
23,4.6,1,Jam ,16,9.190403104949056
26,4.9,1,Jam ,29,20.206315811413685
20,4.7,1,Medium ,27,13.78894711727314
22,4.0,1,Jam ,31,10.723264171926836
25,4.8,1,Jam ,31,9.34811247534477
26,4.7,1,Jam ,15,4.596534541607942
37,5.0,1,Jam ,30,7.45028584570893
35,4.8,1,Medium ,31,11.91764994742698
31,4.1,2,Jam ,39,16.852688970473537
36,4.2,1,Jam ,43,4.528158738618852
33,4.0,1,Low ,36,13.681485556871529
33,4.2,1,Jam ,33,9.077679565888351
23,4.8,1,Low ,28,11.937162485294758
35,4.6,1,Low ,20,9.17927668819349
21,4.9,1,Jam ,28,4.596534541607942
32,4.6,3,Jam ,49,17.166659641351597
31,4.6,1,Jam ,35,13.217038837204829
22,4.8,1,Low ,12,7.77242901517553
24,4.6,1,Jam ,25,7.660678233356875
35,4.8,1,Jam ,34,4.469223039563761
25,4.6,1,Jam ,13,4.596738270098565
33,4.4,1,Jam ,39,12.098934379658612
25,5.0,1,Jam ,47,13.98953215720486
33,5.0,1,Jam ,28,10.416889335861494
35,4.7,1,Jam ,29,13.829677632000918
20,4.7,1,Jam ,22,4.544230975441306
34,4.3,2,Low ,38,10.867232952500236
29,4.7,1,Jam ,27,17.07287190646893
36,4.9,1,Low ,23,11.936655706988578
23,4.7,1,Low ,19,10.868212516909349
28,4.5,1,Medium ,26,20.252967850092983
39,4.7,1,Low ,19,7.659703978684544
37,4.4,1,Jam ,32,7.649724402389873
24,4.8,1,Medium ,29,19.884318574951305
21,4.2,1,Jam ,39,16.902909983544582
22,4.3,2,Jam ,37,13.409281444783062
23,5.0,1,Jam ,37,12.418029174685827
37,4.7,1,Medium ,28,13.7673187770518
34,4.9,1,Medium ,28,9.348493189920983
26,4.6,1,Jam ,23,13.409462339368964
29,4.8,1,Jam ,31,20.851557402508245
20,4.9,1,Jam ,27,4.469162258311502
38,4.6,1,Jam ,28,10.880950737405657
30,4.5,1,Medium ,36,12.07411432680206
36,4.7,1,Jam ,26,7.452607659413802
26,4.2,1,Jam ,32,12.0743955255973
37,4.7,1,Jam ,45,12.418981672202476
36,4.9,1,Jam ,36,9.348206267483365
21,4.6,1,Jam ,38,10.683793317444811
33,4.8,1,Low ,18,9.15766997350804
36,4.2,2,Low ,43,10.642288953353908
23,4.7,1,Low ,23,10.6837651749053
27,4.9,1,Jam ,27,7.54687690742532
22,4.9,1,Low ,29,16.7221183754483
34,4.3,1,Medium ,31,9.19295116623266
30,4.9,1,Low ,35,14.022268860659882
32,4.9,1,Jam ,28,17.074879616982475
29,4.7,1,Jam ,42,13.989512053776163
36,4.2,1,Medium ,32,7.802550608635192
29,4.6,1,Jam ,38,16.72067899260655
24,4.5,1,Low ,27,10.586910515202462
27,4.5,1,Jam ,20,16.852118690721092
30,4.9,1,Low ,15,7.448626618450645
32,5.0,1,Low ,25,13.68105695896058
36,4.6,1,Low ,21,16.65989049700443
30,5.0,1,Low ,28,4.590769055182659
35,4.7,1,Low ,17,4.578869083822898
30,4.1,1,Medium ,31,13.97213114305473
22,4.8,1,Jam ,25,19.04202737193607
20,4.7,1,Jam ,37,13.765756924453584
36,4.6,1,Jam ,51,19.91468854185064
30,4.633987384377571,1,Jam ,21,9.121491544261191
27,4.6,1,Jam ,22,4.6101203162334174
24,4.8,1,Low ,25,10.565278570588996
39,4.8,1,Low ,25,4.596477246796439
38,4.6,1,Medium ,36,10.586541003897874
27,4.8,1,Jam ,23,13.681492023188063
31,4.9,1,Jam ,30,13.972141329029723
29,4.9,1,Jam ,12,4.587356402945957
33,4.1,1,Medium ,43,13.68237887662272
35,4.7,1,Jam ,52,19.36274047132508
34,5.0,1,Jam ,29,4.657528074365806
32,4.0,1,Jam ,37,12.464390099249783
25,5.0,1,Jam ,39,16.720764045683516
31,4.8,1,Low ,21,7.547357671521971
28,4.5,1,Medium ,24,16.72128810379679
